Pair ID,Explanation
pair_167,"'M' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'S'. 'M' is worse plan than 'B' and 'C' and 'D' and 'F' and 'G' and 'J' and 'K' and 'L' and 'N' and 'Q' and 'T'. 'M' is longer plan than 'B' and 'C' and 'D' and 'F' and 'G' and 'J' and 'L' and 'N' and 'Q' and 'T'. 'M' is more expensive plan than 'C' and 'G' and 'K' and 'Q'. 'M' is slower plan than 'C' and 'G' and 'K' and 'Q'. 'M' has expected makespan 'M makespan', which has a higher value than 'S makespan'; while 'S' has expected makespan 'S makespan'. 'M' has number of tasks 'M number of tasks', which has a higher value than 'S number of tasks'; while 'S' has number of tasks 'S number of tasks'. 'M' has cost 'M cost', which has a higher value than 'S cost'; while 'S' has cost 'S cost'. 'S' is plan with same number of tasks as 'D'. 'C makespan' has a higher value than 'S makespan', while 'M makespan' has a higher value than 'C makespan', while 'G makespan' has a higher value than 'S makespan', while 'K makespan' has a higher value than 'S makespan', while 'Q makespan' has a higher value than 'S makespan'. 'S makespan' has value '35.7', while 'M makespan' has value '51.3'. 'S number of tasks' has value '4.5', while 'M number of tasks' has value '7.1'. 'S cost' has value '48.7', while 'M cost' has value '72.3'. 'M makespan' has a higher value than 'G makespan', and 'K makespan', and also has a higher value than 'Q makespan', and 'M number of tasks' has a higher value than 'B number of tasks', and 'C number of tasks', and also has a higher value than 'D number of tasks', and also has a higher value than 'F number of tasks', and also has a higher value than 'G number of tasks', and also has a higher value than 'J number of tasks', and also has a higher value than 'L number of tasks', and also has a higher value than 'N number of tasks', and also has a higher value than 'Q number of tasks', and also has a higher value than 'T number of tasks', and 'M cost' has a higher value than 'C cost', and 'G cost', and also has a higher value than 'K cost', and also has a higher value than 'Q cost', and 'B number of tasks' has a higher value than 'S number of tasks', and 'C number of tasks' has a higher value than 'S number of tasks', and 'F number of tasks' has a higher value than 'S number of tasks', and 'G number of tasks' has a higher value than 'S number of tasks', and 'J number of tasks' has a higher value than 'S number of tasks', and 'L number of tasks' has a higher value than 'S number of tasks', and 'N number of tasks' has a higher value than 'S number of tasks', and 'Q number of tasks' has a higher value than 'S number of tasks', and 'T number of tasks' has a higher value than 'S number of tasks', and 'C cost' has a higher value than 'S cost', and 'G cost' has a higher value than 'S cost', and 'K cost' has a higher value than 'S cost', and 'Q cost' has a higher value than 'S cost'. 'S number of tasks' has the same value as 'D number of tasks'. 
"
pair_168,"'M' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'T'. 'M' is worse plan than 'A' and 'B' and 'C' and 'D' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'Q' and 'R' and 'S'. 'M' is slower plan than 'A' and 'C' and 'D' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'Q' and 'R' and 'S'. 'M' is more expensive plan than 'B' and 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'Q' and 'R' and 'S'. 'M' has expected makespan 'M makespan', which has a higher value than 'T makespan'; while 'T' has expected makespan 'T makespan'. 'M' has number of tasks 'M number of tasks', which has a higher value than 'T number of tasks'; while 'T' has number of tasks 'T number of tasks'. 'M' has cost 'M cost', which has a higher value than 'T cost'; while 'T' has cost 'T cost'. 'M' is longer plan than 'B' and 'J' and 'Q'. 'A makespan' has a higher value than 'T makespan', while 'M makespan' has a higher value than 'A makespan', while 'C makespan' has a higher value than 'T makespan', while 'D makespan' has a higher value than 'T makespan', while 'G makespan' has a higher value than 'T makespan', while 'H makespan' has a higher value than 'T makespan', while 'I makespan' has a higher value than 'T makespan', while 'K makespan' has a higher value than 'T makespan', while 'L makespan' has a higher value than 'T makespan', while 'N makespan' has a higher value than 'T makespan', while 'Q makespan' has a higher value than 'T makespan', while 'R makespan' has a higher value than 'T makespan', while 'S makespan' has a higher value than 'T makespan'. 'T makespan' has value '22.1', while 'M makespan' has value '51.3'. 'T number of tasks' has value '6.2', while 'M number of tasks' has value '7.1'. 'T cost' has value '35.9', while 'M cost' has value '72.3'. 'M makespan' has a higher value than 'C makespan', and 'D makespan', and also has a higher value than 'G makespan', and also has a higher value than 'H makespan', and also has a higher value than 'I makespan', and also has a higher value than 'K makespan', and also has a higher value than 'L makespan', and also has a higher value than 'N makespan', and also has a higher value than 'Q makespan', and also has a higher value than 'R makespan', and also has a higher value than 'S makespan', and 'M number of tasks' has a higher value than 'B number of tasks', and 'J number of tasks', and also has a higher value than 'Q number of tasks', and 'M cost' has a higher value than 'B cost', and 'C cost', and also has a higher value than 'D cost', and also has a higher value than 'G cost', and also has a higher value than 'I cost', and also has a higher value than 'K cost', and also has a higher value than 'N cost', and also has a higher value than 'Q cost', and also has a higher value than 'R cost', and also has a higher value than 'S cost', and 'B number of tasks' has a higher value than 'T number of tasks', and 'J number of tasks' has a higher value than 'T number of tasks', and 'Q number of tasks' has a higher value than 'T number of tasks', and 'B cost' has a higher value than 'T cost', and 'C cost' has a higher value than 'T cost', and 'D cost' has a higher value than 'T cost', and 'G cost' has a higher value than 'T cost', and 'I cost' has a higher value than 'T cost', and 'K cost' has a higher value than 'T cost', and 'N cost' has a higher value than 'T cost', and 'Q cost' has a higher value than 'T cost', and 'R cost' has a higher value than 'T cost', and 'S cost' has a higher value than 'T cost'. 'A' is slower plan than 'T'. 
"
pair_169,"'N' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'O'. 'N' is longer plan than 'A' and 'D' and 'E' and 'F' and 'H' and 'I' and 'K' and 'L' and 'P' and 'R' and 'S'. 'N' is more expensive plan than 'A' and 'B' and 'H' and 'J' and 'L' and 'P' and 'R' and 'T'. 'N' is slower plan than 'B' and 'H' and 'I' and 'L' and 'R' and 'T'. 'N' is worse plan than 'E' and 'F' and 'H' and 'L' and 'P' and 'R'. 'N' has expected makespan 'N makespan', which has a higher value than 'O makespan'; while 'O' has expected makespan 'O makespan'. 'N' has number of tasks 'N number of tasks', which has a higher value than 'O number of tasks'; while 'O' has number of tasks 'O number of tasks'. 'N' has cost 'N cost', which has a higher value than 'O cost'; while 'O' has cost 'O cost'. 'N' is plan with same cost as 'I'. 'B makespan' has a higher value than 'O makespan', while 'N makespan' has a higher value than 'B makespan', while 'H makespan' has a higher value than 'O makespan', while 'I makespan' has a higher value than 'O makespan', while 'L makespan' has a higher value than 'O makespan', while 'R makespan' has a higher value than 'O makespan', while 'T makespan' has a higher value than 'O makespan'. 'O makespan' has value '20.9', while 'N makespan' has value '29.6'. 'O number of tasks' has value '2.3', while 'N number of tasks' has value '5.5'. 'O cost' has value '17.9', while 'N cost' has value '41.8'. 'N makespan' has a higher value than 'H makespan', and 'I makespan', and also has a higher value than 'L makespan', and also has a higher value than 'R makespan', and also has a higher value than 'T makespan', and 'N number of tasks' has a higher value than 'A number of tasks', and 'D number of tasks', and also has a higher value than 'E number of tasks', and also has a higher value than 'F number of tasks', and also has a higher value than 'H number of tasks', and also has a higher value than 'I number of tasks', and also has a higher value than 'K number of tasks', and also has a higher value than 'L number of tasks', and also has a higher value than 'P number of tasks', and also has a higher value than 'R number of tasks', and also has a higher value than 'S number of tasks', and 'N cost' has a higher value than 'A cost', and 'B cost', and also has a higher value than 'H cost', and also has a higher value than 'J cost', and also has a higher value than 'L cost', and also has a higher value than 'P cost', and also has a higher value than 'R cost', and also has a higher value than 'T cost', and 'A number of tasks' has a higher value than 'O number of tasks', and 'D number of tasks' has a higher value than 'O number of tasks', and 'E number of tasks' has a higher value than 'O number of tasks', and 'F number of tasks' has a higher value than 'O number of tasks', and 'H number of tasks' has a higher value than 'O number of tasks', and 'I number of tasks' has a higher value than 'O number of tasks', and 'K number of tasks' has a higher value than 'O number of tasks', and 'L number of tasks' has a higher value than 'O number of tasks', and 'P number of tasks' has a higher value than 'O number of tasks', and 'R number of tasks' has a higher value than 'O number of tasks', and 'S number of tasks' has a higher value than 'O number of tasks', and 'A cost' has a higher value than 'O cost', and 'B cost' has a higher value than 'O cost', and 'H cost' has a higher value than 'O cost', and 'I cost' has a higher value than 'O cost', and 'J cost' has a higher value than 'O cost', and 'L cost' has a higher value than 'O cost', and 'P cost' has a higher value than 'O cost', and 'R cost' has a higher value than 'O cost', and 'T cost' has a higher value than 'O cost'. 'A' is worse plan than 'O', and 'B' is worse plan than 'O', and 'D' is worse plan than 'O'. 'A' is longer plan than 'O', and 'E' is longer plan than 'O'. 'N cost' has the same value as 'I cost'. 'A' is more expensive plan than 'O'. 'B' is slower plan than 'O'. 
"
pair_170,"'N' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'P'. 'N' is slower plan than 'B' and 'E' and 'H' and 'I' and 'J' and 'L' and 'O' and 'R' and 'T'. 'N' is more expensive plan than 'A' and 'B' and 'H' and 'J' and 'L' and 'R' and 'T'. 'N' is longer plan than 'D' and 'F' and 'I' and 'L' and 'R' and 'S'. 'N' is worse plan than 'E' and 'F' and 'H' and 'L' and 'O' and 'R'. 'N' has expected makespan 'N makespan', which has a higher value than 'P makespan'; while 'P' has expected makespan 'P makespan'. 'N' has number of tasks 'N number of tasks', which has a higher value than 'P number of tasks'; while 'P' has number of tasks 'P number of tasks'. 'N' has cost 'N cost', which has a higher value than 'P cost'; while 'P' has cost 'P cost'. 'N' is plan with same cost as 'I'. 'B makespan' has a higher value than 'P makespan', while 'N makespan' has a higher value than 'B makespan', while 'E makespan' has a higher value than 'P makespan', while 'H makespan' has a higher value than 'P makespan', while 'I makespan' has a higher value than 'P makespan', while 'J makespan' has a higher value than 'P makespan', while 'L makespan' has a higher value than 'P makespan', while 'O makespan' has a higher value than 'P makespan', while 'R makespan' has a higher value than 'P makespan', while 'T makespan' has a higher value than 'P makespan'. 'P makespan' has value '14.5', while 'N makespan' has value '29.6'. 'P number of tasks' has value '3.6', while 'N number of tasks' has value '5.5'. 'P cost' has value '23.4', while 'N cost' has value '41.8'. 'N makespan' has a higher value than 'E makespan', and 'H makespan', and also has a higher value than 'I makespan', and also has a higher value than 'J makespan', and also has a higher value than 'L makespan', and also has a higher value than 'O makespan', and also has a higher value than 'R makespan', and also has a higher value than 'T makespan', and 'N number of tasks' has a higher value than 'D number of tasks', and 'F number of tasks', and also has a higher value than 'I number of tasks', and also has a higher value than 'L number of tasks', and also has a higher value than 'R number of tasks', and also has a higher value than 'S number of tasks', and 'N cost' has a higher value than 'A cost', and 'B cost', and also has a higher value than 'H cost', and also has a higher value than 'J cost', and also has a higher value than 'L cost', and also has a higher value than 'R cost', and also has a higher value than 'T cost', and 'D number of tasks' has a higher value than 'P number of tasks', and 'F number of tasks' has a higher value than 'P number of tasks', and 'I number of tasks' has a higher value than 'P number of tasks', and 'L number of tasks' has a higher value than 'P number of tasks', and 'R number of tasks' has a higher value than 'P number of tasks', and 'S number of tasks' has a higher value than 'P number of tasks', and 'A cost' has a higher value than 'P cost', and 'B cost' has a higher value than 'P cost', and 'H cost' has a higher value than 'P cost', and 'I cost' has a higher value than 'P cost', and 'J cost' has a higher value than 'P cost', and 'L cost' has a higher value than 'P cost', and 'R cost' has a higher value than 'P cost', and 'T cost' has a higher value than 'P cost'. 'B' is slower plan than 'P', and 'E' is slower plan than 'P'. 'B' is worse plan than 'P', and 'D' is worse plan than 'P'. 'N cost' has the same value as 'I cost'. 'A' is more expensive plan than 'P'. 
"
pair_171,"'N' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'Q'. 'N' is faster plan than 'A' and 'D' and 'G' and 'K' and 'S'. 'N' is cheaper plan than 'D' and 'G' and 'K' and 'S'. 'N' has expected makespan 'N makespan', which has a lower value than 'Q makespan'; while 'Q' has expected makespan 'Q makespan'. 'N' has number of tasks 'N number of tasks', which has a lower value than 'Q number of tasks'; while 'Q' has number of tasks 'Q number of tasks'. 'N' has cost 'N cost', which has a lower value than 'Q cost'; while 'Q' has cost 'Q cost'. 'N' is shorter plan than 'C' and 'G' and 'T'. 'N' is better plan than 'C' and 'G'. 'N' is plan with same cost as 'I'. 'A makespan' has a lower value than 'Q makespan', while 'N makespan' has a lower value than 'A makespan', while 'D makespan' has a lower value than 'Q makespan', while 'G makespan' has a lower value than 'Q makespan', while 'K makespan' has a lower value than 'Q makespan', while 'S makespan' has a lower value than 'Q makespan'. 'Q makespan' has value '46.2', while 'N makespan' has value '29.6'. 'Q number of tasks' has value '6.4', while 'N number of tasks' has value '5.5'. 'Q cost' has value '60.2', while 'N cost' has value '41.8'. 'N makespan' has a lower value than 'D makespan', and 'G makespan', and also has a lower value than 'K makespan', and also has a lower value than 'S makespan', and 'N number of tasks' has a lower value than 'C number of tasks', and 'G number of tasks', and also has a lower value than 'T number of tasks', and 'N cost' has a lower value than 'D cost', and 'G cost', and also has a lower value than 'K cost', and also has a lower value than 'S cost', and 'C number of tasks' has a lower value than 'Q number of tasks', and 'G number of tasks' has a lower value than 'Q number of tasks', and 'T number of tasks' has a lower value than 'Q number of tasks', and 'D cost' has a lower value than 'Q cost', and 'G cost' has a lower value than 'Q cost', and 'I cost' has a lower value than 'Q cost', and 'K cost' has a lower value than 'Q cost', and 'S cost' has a lower value than 'Q cost'. 'N cost' has the same value as 'I cost'. 'A' is faster plan than 'Q'. 'A' is better plan than 'Q'. 
"
pair_172,"'N' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'R'. 'N' is longer plan than 'D' and 'F' and 'I' and 'L' and 'S'. 'N' has expected makespan 'N makespan', which has a higher value than 'R makespan'; while 'R' has expected makespan 'R makespan'. 'N' has number of tasks 'N number of tasks', which has a higher value than 'R number of tasks'; while 'R' has number of tasks 'R number of tasks'. 'N' has cost 'N cost', which has a higher value than 'R cost'; while 'R' has cost 'R cost'. 'N' is worse plan than 'F' and 'L'. 'N' is more expensive plan than 'B'. 'N' is plan with same cost as 'I'. 'D number of tasks' has a higher value than 'R number of tasks', while 'N number of tasks' has a higher value than 'D number of tasks', while 'F number of tasks' has a higher value than 'R number of tasks', while 'I number of tasks' has a higher value than 'R number of tasks', while 'L number of tasks' has a higher value than 'R number of tasks', while 'S number of tasks' has a higher value than 'R number of tasks'. 'R makespan' has value '27.8', while 'N makespan' has value '29.6'. 'R number of tasks' has value '3.9', while 'N number of tasks' has value '5.5'. 'R cost' has value '36.1', while 'N cost' has value '41.8'. 'N number of tasks' has a higher value than 'F number of tasks', and 'I number of tasks', and also has a higher value than 'L number of tasks', and also has a higher value than 'S number of tasks', and 'N cost' has a higher value than 'B cost', and 'B cost' has a higher value than 'R cost', and 'I cost' has a higher value than 'R cost'. 'N cost' has the same value as 'I cost'. 'D' is worse plan than 'R'. 
"
pair_173,"'N' is cheaper plan than and is longer plan than and is faster plan than 'S'. 'N' has expected makespan 'N makespan', which has a lower value than 'S makespan'; while 'S' has expected makespan 'S makespan'. 'N' has number of tasks 'N number of tasks'; while 'S' has number of tasks 'S number of tasks', which has a lower value than 'N number of tasks'. 'N' has cost 'N cost', which has a lower value than 'S cost'; while 'S' has cost 'S cost'. 'N' is longer plan than 'D' and 'F' and 'L'. 'N' is worse plan than 'F' and 'L'; while 'S' is worse plan than 'A'. 'N' is faster plan than 'A' and 'D'. 'N' is cheaper plan than 'D'. 'N' is plan with same cost as 'I'. 'S' is plan with same number of tasks as 'D'. 'A makespan' has a lower value than 'S makespan', while 'N makespan' has a lower value than 'A makespan', while 'D makespan' has a lower value than 'S makespan'. 'S makespan' has value '35.7', while 'N makespan' has value '29.6'. 'S number of tasks' has value '4.5', while 'N number of tasks' has value '5.5'. 'S cost' has value '48.7', while 'N cost' has value '41.8'. 'N makespan' has a lower value than 'D makespan', and 'D number of tasks' has a lower value than 'N number of tasks', and 'F number of tasks' has a lower value than 'N number of tasks', and 'L number of tasks' has a lower value than 'N number of tasks', and 'N cost' has a lower value than 'D cost', and 'S number of tasks' has a lower value than 'F number of tasks', and 'L number of tasks', and 'D cost' has a lower value than 'S cost', and 'I cost' has a lower value than 'S cost'. 'N cost' has the same value as 'I cost', and 'D number of tasks' has the same value as 'S number of tasks'. 'A' is faster plan than 'S'. 
"
pair_174,"'N' is more expensive plan than and is shorter plan than and is slower plan than 'T'. 'N' is slower plan than 'H' and 'I' and 'L' and 'R'. 'N' has expected makespan 'N makespan', which has a higher value than 'T makespan'; while 'T' has expected makespan 'T makespan'. 'N' has number of tasks 'N number of tasks'; while 'T' has number of tasks 'T number of tasks', which has a higher value than 'N number of tasks'. 'N' has cost 'N cost', which has a higher value than 'T cost'; while 'T' has cost 'T cost'. 'N' is more expensive plan than 'B' and 'R'. 'N' is shorter plan than 'C' and 'G'. 'N' is better plan than 'C' and 'G'. 'N' is plan with same cost as 'I'. 'H makespan' has a higher value than 'T makespan', while 'N makespan' has a higher value than 'H makespan', while 'I makespan' has a higher value than 'T makespan', while 'L makespan' has a higher value than 'T makespan', while 'R makespan' has a higher value than 'T makespan'. 'T makespan' has value '22.1', while 'N makespan' has value '29.6'. 'T number of tasks' has value '6.2', while 'N number of tasks' has value '5.5'. 'T cost' has value '35.9', while 'N cost' has value '41.8'. 'N makespan' has a higher value than 'I makespan', and 'L makespan', and also has a higher value than 'R makespan', and 'C number of tasks' has a higher value than 'N number of tasks', and 'G number of tasks' has a higher value than 'N number of tasks', and 'N cost' has a higher value than 'B cost', and 'R cost', and 'T number of tasks' has a higher value than 'C number of tasks', and 'G number of tasks', and 'B cost' has a higher value than 'T cost', and 'I cost' has a higher value than 'T cost', and 'R cost' has a higher value than 'T cost'. 'H' is better plan than 'N', and 'L' is better plan than 'N', and 'R' is better plan than 'N'. 'N cost' has the same value as 'I cost'. 
"
pair_175,"'O' is cheaper plan than and is shorter plan than and is slower plan than 'P'. 'O' is shorter plan than 'A' and 'E' and 'H' and 'K'. 'O' has expected makespan 'O makespan', which has a higher value than 'P makespan'; while 'P' has expected makespan 'P makespan'. 'O' has number of tasks 'O number of tasks'; while 'P' has number of tasks 'P number of tasks', which has a higher value than 'O number of tasks'. 'O' has cost 'O cost'; while 'P' has cost 'P cost', which has a higher value than 'O cost'. 'O' is better plan than 'A' and 'H' and 'K'. 'O' is slower plan than 'E' and 'J'. 'E makespan' has a higher value than 'P makespan', while 'O makespan' has a higher value than 'E makespan', while 'J makespan' has a higher value than 'P makespan'. 'P makespan' has value '14.5', while 'O makespan' has value '20.9'. 'P number of tasks' has value '3.6', while 'O number of tasks' has value '2.3'. 'P cost' has value '23.4', while 'O cost' has value '17.9'. 'O makespan' has a higher value than 'J makespan', and 'A number of tasks' has a higher value than 'O number of tasks', and 'E number of tasks' has a higher value than 'O number of tasks', and 'H number of tasks' has a higher value than 'O number of tasks', and 'K number of tasks' has a higher value than 'O number of tasks', and 'P number of tasks' has a higher value than 'A number of tasks', and 'E number of tasks', and also has a higher value than 'H number of tasks', and also has a higher value than 'K number of tasks'. 'A' is shorter plan than 'P'. 'E' is slower plan than 'P'. 
"
pair_176,"'O' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'Q'. 'O' is cheaper plan than 'A', which is cheaper plan than 'B' and 'D' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'R' and 'S' and 'T' and is shorter plan than 'D' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'P' and 'R' and 'S' and 'T' and is faster plan than and is better plan than 'G' and 'K' and 'S', and also is cheaper plan than 'B' and 'D' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'P' and 'R' and 'S' and 'T'. 'O' is shorter plan than 'A', which is shorter plan than 'C' and 'F' and is better plan than 'C', and also is shorter plan than 'C' and 'D' and 'E' and 'F' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'P' and 'R' and 'S' and 'T'. 'O' is better plan than 'A' and 'B' and 'C' and 'D' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'R' and 'S' and 'T'. 'O' is faster plan than 'A' and 'B' and 'D' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'R' and 'S' and 'T'. 'O' has expected makespan 'O makespan', which has a lower value than 'Q makespan'; while 'Q' has expected makespan 'Q makespan'. 'O' has number of tasks 'O number of tasks', which has a lower value than 'Q number of tasks'; while 'Q' has number of tasks 'Q number of tasks'. 'O' has cost 'O cost', which has a lower value than 'Q cost'; while 'Q' has cost 'Q cost'. 'A makespan' has a lower value than 'Q makespan', while 'O makespan' has a lower value than 'A makespan', while 'B makespan' has a lower value than 'Q makespan', while 'D makespan' has a lower value than 'Q makespan', while 'G makespan' has a lower value than 'Q makespan', while 'H makespan' has a lower value than 'Q makespan', while 'I makespan' has a lower value than 'Q makespan', while 'K makespan' has a lower value than 'Q makespan', while 'L makespan' has a lower value than 'Q makespan', while 'N makespan' has a lower value than 'Q makespan', while 'R makespan' has a lower value than 'Q makespan', while 'S makespan' has a lower value than 'Q makespan', while 'T makespan' has a lower value than 'Q makespan'. 'Q makespan' has value '46.2', while 'O makespan' has value '20.9'. 'Q number of tasks' has value '6.4', while 'O number of tasks' has value '2.3'. 'Q cost' has value '60.2', while 'O cost' has value '17.9'. 'B' is cheaper plan than 'Q', while 'A' is cheaper plan than 'Q'. 'O makespan' has a lower value than 'B makespan', and 'D makespan', and also has a lower value than 'G makespan', and also has a lower value than 'H makespan', and also has a lower value than 'I makespan', and also has a lower value than 'K makespan', and also has a lower value than 'L makespan', and also has a lower value than 'N makespan', and also has a lower value than 'R makespan', and also has a lower value than 'S makespan', and also has a lower value than 'T makespan', and 'O number of tasks' has a lower value than 'A number of tasks', and 'C number of tasks', and also has a lower value than 'D number of tasks', and also has a lower value than 'E number of tasks', and also has a lower value than 'F number of tasks', and also has a lower value than 'G number of tasks', and also has a lower value than 'H number of tasks', and also has a lower value than 'I number of tasks', and also has a lower value than 'K number of tasks', and also has a lower value than 'L number of tasks', and also has a lower value than 'N number of tasks', and also has a lower value than 'P number of tasks', and also has a lower value than 'R number of tasks', and also has a lower value than 'S number of tasks', and also has a lower value than 'T number of tasks', and 'O cost' has a lower value than 'A cost', and 'B cost', and also has a lower value than 'D cost', and also has a lower value than 'G cost', and also has a lower value than 'H cost', and also has a lower value than 'I cost', and also has a lower value than 'J cost', and also has a lower value than 'K cost', and also has a lower value than 'L cost', and also has a lower value than 'N cost', and also has a lower value than 'P cost', and also has a lower value than 'R cost', and also has a lower value than 'S cost', and also has a lower value than 'T cost', and 'A number of tasks' has a lower value than 'Q number of tasks', and 'C number of tasks' has a lower value than 'Q number of tasks', and 'D number of tasks' has a lower value than 'Q number of tasks', and 'E number of tasks' has a lower value than 'Q number of tasks', and 'F number of tasks' has a lower value than 'Q number of tasks', and 'G number of tasks' has a lower value than 'Q number of tasks', and 'H number of tasks' has a lower value than 'Q number of tasks', and 'I number of tasks' has a lower value than 'Q number of tasks', and 'K number of tasks' has a lower value than 'Q number of tasks', and 'L number of tasks' has a lower value than 'Q number of tasks', and 'N number of tasks' has a lower value than 'Q number of tasks', and 'P number of tasks' has a lower value than 'Q number of tasks', and 'R number of tasks' has a lower value than 'Q number of tasks', and 'S number of tasks' has a lower value than 'Q number of tasks', and 'T number of tasks' has a lower value than 'Q number of tasks', and 'A cost' has a lower value than 'Q cost', and 'B cost' has a lower value than 'Q cost', and 'D cost' has a lower value than 'Q cost', and 'G cost' has a lower value than 'Q cost', and 'H cost' has a lower value than 'Q cost', and 'I cost' has a lower value than 'Q cost', and 'J cost' has a lower value than 'Q cost', and 'K cost' has a lower value than 'Q cost', and 'L cost' has a lower value than 'Q cost', and 'N cost' has a lower value than 'Q cost', and 'P cost' has a lower value than 'Q cost', and 'R cost' has a lower value than 'Q cost', and 'S cost' has a lower value than 'Q cost', and 'T cost' has a lower value than 'Q cost'. 'A' has expected makespan 'A makespan'. 'A' has number of tasks 'A number of tasks'. 'A' has cost 'A cost'. 'A' is shorter plan than 'Q'. 'A' is faster plan than 'Q'. 'A' is better plan than 'Q'. 
"
pair_177,"'O' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'R'. 'O' is better plan than 'A' and 'B' and 'H' and 'I' and 'K' and 'L' and 'T'. 'O' is cheaper plan than 'A' and 'H' and 'J' and 'L' and 'P' and 'T'. 'O' is shorter plan than 'A' and 'E' and 'H' and 'K' and 'P'. 'O' is faster plan than 'B' and 'H' and 'I' and 'L' and 'T'. 'O' has expected makespan 'O makespan', which has a lower value than 'R makespan'; while 'R' has expected makespan 'R makespan'. 'O' has number of tasks 'O number of tasks', which has a lower value than 'R number of tasks'; while 'R' has number of tasks 'R number of tasks'. 'O' has cost 'O cost', which has a lower value than 'R cost'; while 'R' has cost 'R cost'. 'B makespan' has a lower value than 'R makespan', while 'O makespan' has a lower value than 'B makespan', while 'H makespan' has a lower value than 'R makespan', while 'I makespan' has a lower value than 'R makespan', while 'L makespan' has a lower value than 'R makespan', while 'T makespan' has a lower value than 'R makespan'. 'R makespan' has value '27.8', while 'O makespan' has value '20.9'. 'R number of tasks' has value '3.9', while 'O number of tasks' has value '2.3'. 'R cost' has value '36.1', while 'O cost' has value '17.9'. 'O makespan' has a lower value than 'H makespan', and 'I makespan', and also has a lower value than 'L makespan', and also has a lower value than 'T makespan', and 'O number of tasks' has a lower value than 'A number of tasks', and 'E number of tasks', and also has a lower value than 'H number of tasks', and also has a lower value than 'K number of tasks', and also has a lower value than 'P number of tasks', and 'O cost' has a lower value than 'A cost', and 'H cost', and also has a lower value than 'J cost', and also has a lower value than 'L cost', and also has a lower value than 'P cost', and also has a lower value than 'T cost', and 'A number of tasks' has a lower value than 'R number of tasks', and 'E number of tasks' has a lower value than 'R number of tasks', and 'H number of tasks' has a lower value than 'R number of tasks', and 'K number of tasks' has a lower value than 'R number of tasks', and 'P number of tasks' has a lower value than 'R number of tasks', and 'A cost' has a lower value than 'R cost', and 'H cost' has a lower value than 'R cost', and 'J cost' has a lower value than 'R cost', and 'L cost' has a lower value than 'R cost', and 'P cost' has a lower value than 'R cost', and 'T cost' has a lower value than 'R cost'. 'A' is cheaper plan than 'R'. 'A' is shorter plan than 'R'. 
"
